node:910edge:5313
14	427
14	429
14	626
14	99
14	199
14	348
14	404
14	201
14	333
14	357
14	696
14	417
14	420
2	697
2	698
2	699
233	614
233	229
10	269
1	341
10	700
10	93
2	314
93	216
93	5
93	12
93	28
701	5
2	702
2	703
2	704
2	705
2	706
2	707
2	708
2	709
2	257
2	609
2	710
2	564
2	234
2	452
7	682
7	233
130	3
130	402
130	35
130	162
130	128
130	51
130	5
130	252
130	87
130	96
130	139
130	187
130	377
130	439
130	303
130	422
122	175
122	500
122	310
75	12
75	348
75	99
75	198
75	254
75	187
75	24
75	21
122	132
122	299
122	37
122	13
122	481
122	490
122	31
122	273
122	365
122	19
122	8
122	280
122	159
122	86
122	237
122	230
122	485
122	212
35	187
49	132
35	588
35	685
35	711
35	528
35	529
35	368
14	208
14	92
14	636
14	355
187	3
187	44
187	472
187	32
102	355
102	647
102	218
102	422
102	24
102	198
12	252
12	75
12	187
10	275
10	577
10	354
10	404
10	452
10	472
4	132
4	122
0	124
5	292
14	129
2	319
19	295
0	95
0	237
2	169
98	5
351	73
235	346
55	345
335	2
335	5
43	217
62	247
325	0
19	109
45	294
45	253
19	589
19	352
72	497
72	712
62	184
46	105
46	713
46	712
406	7
406	26
406	232
406	8
406	31
406	132
406	54
406	597
406	596
155	32
2	714
2	715
12	216
2	716
220	21
226	317
226	52
226	186
2	717
239	21
239	38
220	24
5	115
2	514
5	418
7	364
7	132
2	718
2	719
7	565
4	720
2	721
77	74
23	137
228	7
228	466
228	4
228	267
228	8
228	722
228	227
228	9
228	486
228	13
228	363
228	26
3	723
3	447
223	100
223	5
2	724
2	725
2	726
7	727
2	728
5	724
149	145
149	42
149	51
149	10
149	269
149	14
149	153
149	103
149	28
149	24
5	437
2	663
2	729
2	730
2	498
5	434
3	434
11	731
11	285
11	302
11	378
11	216
11	461
79	69
79	24
0	732
0	678
0	481
33	201
33	728
33	656
0	566
5	640
500	4
1	628
1	89
1	437
1	333
2	733
33	107
2	734
2	731
5	159
54	237
230	299
230	101
54	238
54	101
54	484
54	122
54	686
54	492
54	503
54	475
54	735
54	486
54	163
54	273
54	506
54	676
54	299
54	336
54	736
54	487
54	570
54	550
54	481
54	673
54	534
54	108
54	230
54	173
54	95
337	7
337	265
337	108
337	299
201	427
201	564
201	23
201	737
201	126
201	358
201	40
201	10
201	79
201	206
201	242
201	404
201	218
201	103
201	55
201	18
201	84
5	388
5	738
5	739
5	512
5	270
5	296
4	237
4	204
213	5
3	144
233	82
233	244
233	86
15	571
86	82
2	740
1	279
1	353
1	161
1	93
1	740
1	461
3	573
5	353
3	741
283	304
184	229
355	5
10	136
10	731
180	159
69	159
180	124
180	31
180	163
5	402
304	57
304	742
304	743
242	307
10	266
5	266
5	234
85	3
131	744
52	162
52	589
52	137
52	696
168	158
745	746
168	547
168	641
168	292
168	124
87	89
87	747
87	690
87	748
3	251
348	154
13	222
4	109
4	114
59	105
59	183
59	392
190	67
190	749
190	105
190	183
71	105
71	749
71	183
116	749
116	67
116	105
116	57
116	183
68	183
68	749
68	105
367	749
367	105
367	183
88	36
88	55
88	640
88	345
125	137
125	287
125	457
125	40
125	24
125	100
125	3
247	750
247	751
247	752
21	412
21	156
21	186
21	252
21	218
21	663
21	410
21	99
21	417
21	373
21	753
21	137
21	302
21	157
33	404
33	96
33	206
33	452
33	578
33	668
33	99
33	333
33	373
33	438
33	203
33	155
33	252
33	343
356	25
357	333
1	357
7	295
7	754
7	432
258	642
63	365
418	5
418	79
310	309
142	155
142	149
142	83
2	292
140	3
140	42
297	429
32	97
202	162
202	10
1	139
1	454
1	194
1	286
1	287
1	243
1	692
1	755
32	137
32	214
32	145
91	25
91	159
91	310
91	293
91	179
91	756
91	510
91	10
71	757
59	758
72	759
72	760
50	491
50	86
50	173
50	132
202	218
202	432
297	35
297	761
142	425
142	136
142	358
142	448
142	285
142	42
142	411
142	66
142	79
2	605
24	133
24	348
24	714
762	763
762	764
762	765
762	766
762	767
0	492
0	768
0	389
0	565
0	490
0	503
0	476
0	255
46	272
46	387
46	769
46	770
46	771
46	772
46	773
91	774
91	481
91	775
19	776
19	491
19	232
19	777
346	72
10	433
10	429
10	248
10	422
10	199
10	99
10	778
10	394
10	107
10	584
10	249
10	159
236	104
242	305
242	779
242	780
242	439
18	227
18	147
18	359
18	131
18	134
18	510
18	220
18	372
18	137
18	353
18	102
96	223
96	358
359	2
76	5
76	12
76	3
155	66
155	24
155	10
143	51
143	3
143	2
143	12
133	52
297	360
18	140
1	313
1	203
1	781
1	633
1	782
229	164
229	233
138	5
138	3
78	10
164	783
2	318
114	49
520	784
351	574
351	785
118	784
117	73
117	786
117	358
29	787
29	358
202	87
202	223
202	417
202	12
202	402
202	358
202	788
202	589
202	89
27	189
27	227
127	89
127	452
127	636
196	420
196	3
196	14
250	417
250	593
21	126
33	663
11	79
11	149
11	789
11	468
11	358
11	155
11	137
115	3
115	87
115	420
115	24
115	89
115	417
45	547
45	256
45	456
380	13
380	233
380	267
65	790
188	266
188	51
45	227
45	417
45	94
45	791
45	415
45	88
45	205
196	246
196	726
196	373
196	79
60	227
60	547
60	417
60	159
60	792
60	366
60	256
127	52
127	638
127	199
127	23
46	793
65	320
127	683
27	113
202	419
1	306
14	286
0	232
0	495
1	78
178	67
178	177
3	242
3	92
3	642
3	257
3	148
794	795
794	277
794	796
1	147
2	126
5	126
117	96
115	5
65	797
65	798
174	722
174	184
174	611
174	164
364	417
364	205
364	267
123	799
123	417
326	173
326	722
326	184
45	792
45	289
45	89
45	800
45	801
61	227
61	415
61	89
61	547
61	791
61	466
46	802
114	267
114	173
114	9
47	277
47	417
47	126
114	20
114	7
114	466
326	49
174	229
0	363
0	227
0	486
0	803
0	442
43	227
43	417
43	253
43	94
19	372
235	387
235	611
62	611
62	105
62	804
62	722
600	370
250	52
250	377
62	189
325	189
325	366
45	291
72	386
72	793
0	205
121	173
61	456
61	256
29	430
43	547
43	291
43	800
43	256
188	131
188	452
188	211
364	676
364	550
364	295
46	805
46	806
29	452
325	599
325	7
0	791
11	99
11	723
63	570
33	104
121	480
121	88
2	274
2	409
8	217
30	359
30	220
30	242
30	307
30	96
30	223
5	147
5	416
121	289
121	366
121	722
121	55
351	807
351	808
117	528
117	360
202	227
202	133
146	102
146	3
146	227
146	133
146	179
146	217
146	1
146	154
146	10
114	596
114	599
114	18
351	35
202	179
202	605
202	42
45	310
45	154
598	184
0	88
0	217
600	809
114	0
118	96
520	807
72	713
188	18
188	322
140	1
140	12
123	31
123	8
123	0
123	18
123	476
282	13
121	0
121	132
380	599
810	0
810	13
196	102
196	403
196	133
196	203
196	88
196	10
196	18
196	217
196	231
196	254
45	93
45	179
43	102
60	88
60	597
406	0
406	811
406	432
71	280
406	352
406	759
406	233
407	599
47	218
47	254
65	812
250	360
250	138
1	99
29	427
29	218
29	307
29	322
29	606
29	605
29	139
190	57
43	153
43	254
43	139
45	374
19	84
19	209
371	370
97	360
190	813
118	515
326	164
367	57
1	457
1	248
19	265
19	482
19	173
19	132
228	20
228	106
228	132
228	63
228	173
228	585
228	265
228	55
228	49
121	265
43	221
43	220
43	457
43	132
43	306
43	125
43	137
60	221
60	814
60	265
815	816
72	272
72	299
235	299
235	26
325	106
325	15
325	164
62	164
174	26
174	57
326	106
326	8
326	86
326	15
59	687
190	58
190	86
600	816
600	817
600	818
600	819
125	221
125	220
125	800
125	4
125	45
125	265
125	254
125	25
125	173
2	460
145	354
145	10
145	24
5	85
5	384
5	129
5	345
5	820
2	143
2	472
128	5
128	44
128	133
128	24
128	201
128	53
128	432
128	393
128	21
128	11
128	1
128	40
128	87
128	89
128	3
128	355
128	39
128	42
128	202
128	583
122	108
14	322
34	532
34	487
34	173
34	531
34	432
34	480
34	481
46	821
126	223
11	102
11	388
11	458
1	393
1	343
1	107
1	155
1	354
126	5
126	206
126	14
126	3
325	184
60	456
60	791
60	253
60	800
43	456
43	415
43	159
43	792
43	377
43	791
43	89
227	800
2	138
2	312
36	175
36	227
36	352
36	131
36	295
36	550
36	230
36	273
36	108
36	486
36	301
36	102
36	132
36	299
146	282
29	626
29	236
29	96
11	254
11	142
11	88
11	231
325	13
118	35
118	360
117	218
117	683
407	13
0	822
0	233
0	159
196	42
127	329
24	127
0	501
127	133
1	605
1	154
1	102
127	203
127	1
1	138
127	10
127	42
11	154
11	605
11	217
116	247
116	178
13	217
121	189
380	184
380	280
282	232
810	189
0	596
1	104
1	348
1	246
375	823
88	222
1	592
2	824
82	164
82	245
143	31
4	825
5	104
29	826
27	476
11	138
11	139
29	231
1	358
250	35
106	283
106	776
106	827
106	383
106	72
380	6
106	26
382	383
218	10
12	214
12	342
12	496
12	399
5	399
10	306
20	163
20	267
20	230
20	490
31	543
4	345
4	94
4	125
4	547
4	293
4	828
4	774
4	152
4	374
4	416
4	500
4	176
4	415
4	175
4	262
4	682
4	291
4	292
4	814
4	640
4	800
4	195
4	563
4	597
4	309
4	124
4	253
4	129
243	10
84	51
84	12
10	342
320	64
154	499
154	78
154	221
386	17
386	6
386	174
24	399
216	248
2	829
31	597
31	291
31	88
31	271
31	262
31	298
31	125
388	201
2	830
40	154
216	51
2	831
2	832
53	254
175	833
397	834
574	834
154	103
154	243
191	14
191	342
191	12
16	169
84	835
84	36
84	374
84	791
31	682
31	835
18	456
18	646
18	151
18	718
18	643
18	88
18	822
18	269
18	152
18	129
18	249
92	276
92	201
92	310
92	4
92	94
92	14
92	79
40	311
40	214
244	233
97	96
171	596
25	510
297	96
297	350
4	641
429	2
392	272
50	836
397	257
397	35
397	837
397	73
397	427
397	516
397	251
397	420
397	218
397	824
397	96
32	397
202	96
397	242
397	636
397	155
298	39
111	7
189	308
399	5
236	201
236	5
18	262
18	216
18	457
18	478
18	295
18	198
202	31
202	298
202	262
202	157
202	593
18	398
18	191
18	103
18	581
18	633
18	139
18	246
18	252
18	218
18	461
18	155
124	8
124	10
124	28
124	248
124	39
58	247
58	769
58	105
58	392
58	525
58	838
385	64
64	839
300	26
57	247
57	769
57	105
362	247
362	58
362	769
362	838
57	525
57	838
1	627
132	0
8	114
8	119
8	380
840	516
840	35
241	44
241	40
166	24
238	37
238	131
26	308
178	841
12	159
168	159
69	500
69	641
39	249
39	94
39	275
39	151
39	339
39	129
39	842
2	349
209	22
209	843
209	131
5	186
5	438
5	143
402	2
164	272
164	6
18	345
18	125
262	55
262	299
262	66
262	682
129	11
129	425
129	143
129	31
129	2
129	824
129	155
129	435
129	266
129	422
129	145
129	844
129	18
129	388
129	55
129	291
129	152
129	22
129	1
129	415
129	176
129	53
129	99
129	201
129	24
129	21
129	214
7	486
7	365
7	164
7	84
7	415
7	101
173	238
173	230
173	48
7	173
7	267
7	366
7	557
7	768
7	493
7	845
7	846
7	491
7	847
7	273
7	490
7	550
3	147
3	334
8	480
8	295
8	224
8	484
8	478
8	481
8	363
8	568
8	557
8	509
8	554
8	686
8	848
8	732
8	487
8	537
8	849
8	850
8	534
8	475
8	230
19	501
235	742
196	547
29	426
62	106
59	530
45	396
45	137
71	106
228	299
228	237
228	369
68	687
196	429
114	84
117	685
117	851
0	408
0	163
380	49
121	8
256	232
256	293
256	31
256	294
256	338
256	180
256	93
256	396
8	408
177	852
177	853
177	854
177	67
219	233
219	244
18	333
18	799
18	356
18	128
18	415
18	89
49	415
49	374
49	88
49	486
49	232
245	82
2	855
5	278
5	856
5	208
5	857
26	858
39	859
39	152
39	85
39	646
39	860
39	410
39	79
136	731
136	5
210	356
210	25
210	181
218	861
13	485
205	48
0	207
94	14
200	199
5	411
5	335
5	714
7	536
7	541
7	338
7	686
377	5
23	134
23	307
23	214
23	862
23	266
23	196
23	422
23	96
23	129
23	135
23	160
23	416
135	590
135	630
135	714
135	137
135	52
135	436
135	162
135	402
135	24
135	427
135	863
5	474
5	135
3	243
3	864
3	627
3	454
2	864
3	420
3	421
3	703
3	683
3	865
3	463
3	592
3	459
3	87
3	266
3	866
3	638
3	663
3	201
3	631
3	218
3	867
3	150
3	789
3	213
3	728
3	547
3	427
3	433
3	606
3	868
3	869
3	429
3	448
3	870
3	388
3	431
3	871
3	404
3	394
3	543
3	438
3	391
3	99
3	104
3	410
3	664
3	782
3	412
3	464
3	317
3	435
3	141
3	449
3	461
3	422
3	651
3	582
3	134
3	358
3	590
3	305
3	811
3	690
3	333
3	322
3	199
3	347
3	593
3	872
3	579
3	162
3	696
3	583
3	698
3	514
3	697
3	682
3	143
3	345
3	718
3	646
3	707
3	820
3	84
6	273
217	273
24	378
10	322
10	137
44	322
44	269
44	150
44	285
44	216
44	87
44	78
44	348
44	438
44	242
44	358
44	218
44	89
44	141
44	201
44	137
44	231
44	157
44	154
44	303
44	213
44	435
44	651
44	302
44	728
44	199
44	246
44	96
44	241
44	578
44	662
44	140
44	584
44	647
44	206
44	287
44	102
44	139
5	779
380	205
380	299
115	393
188	55
188	259
11	306
11	457
5	332
145	38
145	100
38	206
131	277
131	873
292	291
292	168
292	289
292	874
292	124
4	788
4	801
4	83
10	149
10	285
10	425
5	88
69	292
69	163
69	195
69	294
69	124
69	212
69	875
140	53
140	107
140	52
140	583
140	162
140	79
140	216
140	134
140	876
140	201
140	246
140	311
140	410
140	14
140	139
140	214
140	38
140	78
140	128
140	137
140	877
140	141
140	89
140	10
140	149
140	145
14	140
2	878
332	52
332	419
419	52
168	52
2	879
2	192
2	782
2	449
2	755
2	870
2	844
2	696
2	871
2	880
2	668
2	881
2	779
2	882
2	883
2	884
2	606
2	868
2	869
2	865
2	866
2	867
2	789
2	152
2	885
2	513
2	886
2	384
2	887
2	888
2	889
2	890
2	891
2	892
2	893
2	411
2	894
2	895
2	662
2	896
2	897
2	822
2	898
2	899
2	792
2	335
2	900
2	901
2	902
2	903
2	904
2	225
57	405
12	153
79	10
5	590
5	342
2	469
2	473
16	285
16	468
16	248
16	153
16	254
16	206
16	137
16	103
2	284
16	286
16	301
16	198
16	269
142	302
12	203
12	139
2	828
3	152
3	440
3	306
3	275
3	905
5	167
5	583
16	378
3	353
16	246
16	469
16	353
16	302
16	79
16	165
16	136
16	102
16	107
16	906
16	471
16	472
16	342
16	211
16	287
16	225
16	93
16	100
16	203
16	590
12	286
78	24
78	246
78	51
51	157
162	24
907	6
163	8
3	446
3	439
3	511
3	418
3	355
134	10
134	3
134	24
134	103
134	746
134	162
134	52
134	96
134	42
134	201
134	516
2	908
159	158
413	909
45	84
117	200
522	574
10	134
10	547
114	31
121	567
387	346
50	174
304	86
